--Patching for National Dex at Start of Game--
Patch successful!

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
234|Stantler  |NORMAL           | 129|  54|  41|  70|  70| 101|ARENA TRAP  |RUN AWAY    |
235|Smeargle  |NORMAL           |  25|  24|  52|  23|  60|  66|LIQUID OOZE |-------     |SPELL TAG (common)
236|Tyrogue   |FIGHTING         |  21|  39|  64|  27|  27|  30|BATTLE ARMOR|SOUNDPROOF  |
237|Hitmontop |FIGHTING         | 105| 109| 125|  21|  77|  17|LEVITATE    |MINUS       |
238|Smoochum  |ICE/PSYCHIC      |  38|  66|  82|  63|  44|  12|LIGHTNINGROD|-------     |UP-GRADE (100%)
239|Elekid    |ELECTRIC         |  49|  81|  34|  58|  85|  52|SHED SKIN   |SWARM       |
240|Magby     |FIRE             |  65|  41|  81|  74|  63|  41|TRUANT      |-------     |REVIVE (100%)
241|Miltank   |NORMAL           | 144|  26|  54|  86|  42| 138|WHITE SMOKE |-------     |TM03 (100%)
242|Blissey   |NORMAL           | 123|  97|  78|  77|  33| 132|ARENA TRAP  |CUTE CHARM  |
243|Raikou    |ELECTRIC         | 137|  86| 173|  34|  81|  68|POISON POINT|SPEED BOOST |
244|Entei     |FIRE             | 132| 175| 115|  20| 105|  32|STURDY      |-------     |
245|Suicune   |WATER            | 160|  51| 128|  88|  94|  60|MAGNET PULL |WATER VEIL  |
246|Larvitar  |ROCK/GROUND      |  53|  56|  43|  43|  19|  87|SUCTION CUPS|-------     |
247|Pupitar   |ROCK/GROUND      | 120|  23|  69|  51|  49|  98|SPEED BOOST |DROUGHT     |ETHER (common)
248|Tyranitar |ROCK/DARK        |  66| 216|  38|  19|  46| 216|TRACE       |-------     |TM02 (100%)
249|Lugia     |PSYCHIC/FLYING   | 184|  65| 140|  87|  30| 174|CACOPHONY   |-------     |
250|Ho-Oh     |FIRE/FLYING      | 116|  98| 123| 160|  34| 148|CLEAR BODY  |-------     |TM39 (100%)
251|Celebi    |PSYCHIC/GRASS    | 139| 113| 101|  44|  82| 121|MAGMA ARMOR |-------     |FRESH WATER (100%)
252|Treecko   |GRASS            |  53|  64|  42|  64|  49|  38|STATIC      |-------     |
253|Grovyle   |GRASS            | 119|  37|  65|  70|  71|  42|POISON POINT|-------     |
254|Sceptile  |GRASS            |  90|  51|  85| 131|  99|  74|RUN AWAY    |VITAL SPIRIT|
255|Torchic   |FIRE             |  57|  32|  54|  54|  52|  61|FORECAST    |-------     |
256|Combusken |FIRE/FIGHTING    |  70|  53|  81|  32|  88|  81|THICK FAT   |STURDY      |TM15 (common), HEART SCALE (rare)
257|Blaziken  |FIRE/FIGHTING    | 111|  76|  86| 112| 116|  30|GUTS        |CHLOROPHYLL |MACHO BRACE (common)
258|Mudkip    |WATER            |  60|  46|  39|  70|  49|  46|DROUGHT     |CLEAR BODY  |HYPER POTION (common), DRAGON SCALE (rare)
259|Marshtomp |WATER/GROUND     |  60|  70|  63|  32|  78| 102|THICK FAT   |-------     |MAX ELIXIR (common)
260|Swampert  |WATER/GROUND     | 140| 125|  37| 116|  40|  76|DAMP        |OVERGROW    |SAFARI BALL (100%)
261|Poochyena |DARK             | 101|  35|  13|  33|  25|  14|SPEED BOOST |-------     |BLACK BELT (100%)
262|Mightyena |DARK             | 103|  32|  29|  87| 108|  60|EARLY BIRD  |MAGMA ARMOR |
263|Zigzagoon |NORMAL           |  33|  43|  50|  23|  46|  44|MAGNET PULL |NATURAL CURE|
264|Linoone   |NORMAL           | 104| 112|  90|  24|  26|  63|SHELL ARMOR |HYPER CUTTER|ANTIDOTE (rare)
265|Wurmple   |BUG              |  52|  19|  24|  30|  20|  50|WATER VEIL  |-------     |DRAGON SCALE (100%)
266|Silcoon   |BUG              |  62|  37|  28|  45|  18|  15|LIMBER      |-------     |
267|Beautifly |BUG/FLYING       |  31|  43|  29|  79| 114|  89|ILLUMINATE  |-------     |TM27 (common)
268|Cascoon   |BUG              |  61|  21|  28|  43|  20|  32|GUTS        |-------     |
269|Dustox    |BUG/POISON       |  74|  29|  49| 108|  71|  54|LEVITATE    |-------     |
270|Lotad     |WATER/GRASS      |  37|  46|  26|  47|  19|  45|MARVEL SCALE|-------     |TM05 (rare)
271|Lombre    |WATER/GRASS      |  29| 107|  60|  58|  54|  32|VOLT ABSORB |-------     |
272|Ludicolo  |WATER/GRASS      | 114|  36|  34|  55| 120| 121|HUSTLE      |COLOR CHANGE|POISON BARB (rare)
273|Seedot    |GRASS            |  69|  43|  11|  34|  23|  41|PICKUP      |WHITE SMOKE |TM16 (rare)
274|Nuzleaf   |GRASS/DARK       |  40|  60|  68|  44|  62|  66|VOLT ABSORB |-------     |YELLOW FLUTE (common), MOON STONE (rare)
275|Shiftry   |GRASS/DARK       | 106|  92|  87|  87|  29|  78|INNER FOCUS |SYNCHRONIZE |
276|Taillow   |NORMAL/FLYING    |  21|  39|  62|  69|  36|  44|SERENE GRACE|-------     |
277|Swellow   |NORMAL/FLYING    | 100|  39|  20|  74|  97| 100|DAMP        |-------     |
278|Wingull   |WATER/FLYING     |  30|  27|  58|  55|  33|  67|COLOR CHANGE|-------     |GREAT BALL (rare)
279|Pelipper  |WATER/FLYING     |  23|  77|  78|  99|  79|  73|SHADOW TAG  |HYPER CUTTER|
280|Ralts     |PSYCHIC          |  44|  36|  61|  11|  14|  33|PURE POWER  |-------     |
281|Kirlia    |PSYCHIC          |  59|  18|  76|  72|  14|  39|CUTE CHARM  |SHIELD DUST |
282|Gardevoir |PSYCHIC          |  36| 129| 110|  29|  88| 127|ARENA TRAP  |INNER FOCUS |CLEANSE TAG (common)
283|Surskit   |BUG/WATER        |  41|  66|  39|  50|  24|  48|LIGHTNINGROD|-------     |CHERI BERRY (rare)
284|Masquerain|BUG/FLYING       |  28| 125|  21|  43| 115|  82|PLUS        |-------     |
285|Shroomish |GRASS            |  40|  58|  39|  31|  63|  64|SPEED BOOST |-------     |
286|Breloom   |GRASS/FIGHTING   |  48| 125|  95|  87|  86|  18|MARVEL SCALE|-------     |
287|Slakoth   |NORMAL           |  58|  36|  49|  48|  68|  21|STICKY HOLD |-------     |DEEPSEATOOTH (common)
288|Vigoroth  |NORMAL           | 101| 112|  16|  24|  55| 131|ROCK HEAD   |-------     |
289|Slaking   |NORMAL           |  37| 139|  85| 135| 161| 113|INNER FOCUS |-------     |
290|Nincada   |BUG/GROUND       |  21|  84|  22| 101|  20|  19|SHIELD DUST |-------     |TM37 (common), TM38 (rare)
291|Ninjask   |BUG/FLYING       | 120|  43|  15| 122|  63|  92|FLASH FIRE  |MAGNET PULL |
292|Shedinja  |BUG/GHOST        |   1|  68|  31|  28|  62|  46|WONDER GUARD|-------     |
293|Whismur   |NORMAL           |  44|  59|  48|  27|  46|  15|MARVEL SCALE|FORECAST    |FRESH WATER (rare)
294|Loudred   |NORMAL           |  85|  58|  29|  37|  77|  73|SAND VEIL   |FLAME BODY  |
295|Exploud   |NORMAL           |  63|  45| 112|  84|  86|  91|EARLY BIRD  |STENCH      |ASPEAR BERRY (100%)
296|Makuhita  |FIGHTING         |  51|  43|  49|  36|  16|  42|MAGNET PULL |-------     |WATER STONE (rare)
297|Hariyama  |FIGHTING         | 149|  28|  53|  14|  38| 193|LEVITATE    |-------     |HEAL POWDER (common), TM02 (rare)
298|Azurill   |NORMAL           |  21|  41|  33|  21|  41|  33|WATER VEIL  |-------     |
299|Nosepass  |ROCK             |  38|  72|  35|  18|  61| 151|DRIZZLE     |HYPER CUTTER|TM01 (common), GUARD SPEC. (rare)
300|Skitty    |NORMAL           |  70|  33|  87|  43|  17|  12|VITAL SPIRIT|-------     |TM30 (common)
301|Delcatty  |NORMAL           |  29|  78|  74|  70|  18| 111|AIR LOCK    |PLUS        |BIG MUSHROOM (common)
302|Sableye   |DARK/GHOST       | 120|  23|  26|  52|  38| 121|DAMP        |-------     |BIG MUSHROOM (common), SCOPE LENS (rare)
303|Mawile    |STEEL            | 123|  53|  27|  18| 106|  54|SHIELD DUST |HUGE POWER  |
304|Aron      |STEEL/ROCK       |  71|  41|  57|  52|  72|  36|BLAZE       |SHED SKIN   |
305|Lairon    |STEEL/ROCK       | 101|  91|  35|  75|  90|  38|TRACE       |FLAME BODY  |
306|Aggron    |STEEL/ROCK       |  56|  76| 135|  11| 157|  93|STURDY      |INNER FOCUS |BURN HEAL (common)
307|Meditite  |FIGHTING/PSYCHIC |  22|  44|  29|  72|  38|  76|WHITE SMOKE |VITAL SPIRIT|PARLYZ HEAL (common), TIMER BALL (rare)
308|Medicham  |FIGHTING/PSYCHIC | 106|  43|  61|  93|  83|  24|LIGHTNINGROD|DROUGHT     |
309|Electrike |ELECTRIC         | 107|  15|  30|  89|  13|  41|SHADOW TAG  |BLAZE       |BRIGHTPOWDER (common)
310|Manectric |ELECTRIC         | 114|  60|  15|  97| 107|  82|BLAZE       |THICK FAT   |TM05 (common), TM24 (rare)
311|Plusle    |ELECTRIC         |  33|  36|  61| 147|  87|  40|TRUANT      |-------     |
312|Minun     |ELECTRIC         | 103|  51|  99|  18| 100|  34|DRIZZLE     |-------     |MIRACLE SEED (rare)
313|Volbeat   |BUG              | 101|  62|  55|  57|  37|  88|FLAME BODY  |-------     |CALCIUM (100%)
314|Illumise  |BUG              |  55|  86|  92|  57|  71|  40|WATER VEIL  |-------     |SEA INCENSE (rare)
315|Roselia   |GRASS/POISON     |  79|  24|  53|  77| 103|  64|BATTLE ARMOR|-------     |
316|Gulpin    |POISON           |  60|  67|  20|  66|  34|  55|MARVEL SCALE|-------     |LAX INCENSE (rare)
317|Swalot    |POISON           | 169|  39|  96|  11|  95|  58|RAIN DISH   |EARLY BIRD  |
318|Carvanha  |WATER/DARK       |  23|  73|  76|  25|  96|  13|KEEN EYE    |LEVITATE    |
319|Sharpedo  |WATER/DARK       |  27| 104| 116|  43|  51| 118|VITAL SPIRIT|-------     |
320|Wailmer   |WATER            |  27| 109|  64|  22| 108|  69|STENCH      |MARVEL SCALE|
321|Wailord   |WATER            | 164|  45|  32|  15| 172|  72|LIGHTNINGROD|INSOMNIA    |
322|Numel     |FIRE/GROUND      |  30|  36|  61|  28|  22| 127|LIGHTNINGROD|-------     |AWAKENING (100%)
323|Camerupt  |FIRE/GROUND      |  67| 101|  47|  75|  94|  76|CHLOROPHYLL |-------     |TM42 (100%)
324|Torkoal   |FIRE             | 177|  34|  15| 124|  23|  97|GUTS        |-------     |TM18 (common)
325|Spoink    |PSYCHIC          |  48| 163|  25|  21|  25|  48|SHED SKIN   |-------     |LEFTOVERS (common), REVIVE (rare)
326|Grumpig   |PSYCHIC          |  75| 111|  31| 118|  62|  73|TORRENT     |-------     |PROTEIN (common)
327|Spinda    |NORMAL           | 125|  64|  30|  16|  70|  56|CACOPHONY   |-------     |TM03 (rare)
328|Trapinch  |GROUND           |  36|  62|  69|  52|  16|  55|INNER FOCUS |DRIZZLE     |TM37 (rare)
329|Vibrava   |GROUND/DRAGON    |  68|  99|  53|  32|  18|  69|STENCH      |IMMUNITY    |TM33 (common)
330|Flygon    |GROUND/DRAGON    |  90| 109|  70|  19| 145|  87|INNER FOCUS |-------     |TM14 (100%)
331|Cacnea    |GRASS            |  30|  88|  35|  54|  32|  97|SHIELD DUST |HUGE POWER  |
332|Cacturne  |GRASS/DARK       | 103| 134|  59|  12|  40| 127|COMPOUNDEYES|POISON POINT|LUCKY EGG (common), TM42 (rare)
333|Swablu    |NORMAL/FLYING    |  38|  54|  52|  53|  60|  52|PICKUP      |-------     |TIMER BALL (common)
334|Altaria   |DRAGON/FLYING    | 100|  87| 115|  42| 104|  42|NATURAL CURE|-------     |
335|Zangoose  |NORMAL           |  93|  12|  90|  57|  96| 110|COLOR CHANGE|-------     |TM14 (100%)
336|Seviper   |POISON           |  40| 110|  38|  83|  85| 102|WATER ABSORB|-------     |TM08 (common)
337|Lunatone  |ROCK/PSYCHIC     |  94|  41| 139|  70|  28|  67|MAGNET PULL |INNER FOCUS |
338|Solrock   |ROCK/PSYCHIC     |  78|  68|  70|  74| 108|  41|SYNCHRONIZE |-------     |
339|Barboach  |WATER/GROUND     |  44|  42|  37|  42|  86|  38|ILLUMINATE  |INTIMIDATE  |SHOAL SALT (common)
340|Whiscash  |WATER/GROUND     |  84|  18|  21|  66| 134| 145|SWARM       |-------     |
341|Corphish  |WATER            |  48|  46|  30|  63|  72|  48|SPEED BOOST |-------     |CLEANSE TAG (common), ASPEAR BERRY (rare)
342|Crawdaunt |WATER/DARK       | 140|  40|  80| 132|  43|  33|CACOPHONY   |SYNCHRONIZE |
343|Baltoy    |GROUND/PSYCHIC   |  51|  56|  73|  67|  15|  38|VITAL SPIRIT|-------     |ASPEAR BERRY (common)
344|Claydol   |GROUND/PSYCHIC   | 115|  82|  53|  48| 108|  93|INSOMNIA    |-------     |
345|Lileep    |ROCK/GRASS       | 108|  20|  72|  28|  37|  89|SAND STREAM |VITAL SPIRIT|TM09 (common)
346|Cradily   |ROCK/GRASS       |  74| 141|  86|  46|  27| 121|LIMBER      |MARVEL SCALE|NEVERMELTICE (rare)
347|Anorith   |ROCK/BUG         |  64|  68|  76|  69|  68|  11|ILLUMINATE  |INNER FOCUS |SPELL TAG (rare)
348|Armaldo   |ROCK/BUG         | 120| 139|  50|  91|  71|  23|SHELL ARMOR |IMMUNITY    |BRIGHTPOWDER (rare)
349|Feebas    |WATER            |  21|  31|  37|  37|  20|  54|PURE POWER  |TRUANT      |UP-GRADE (rare)
350|Milotic   |WATER            |  42| 127|  58| 150| 127|  37|MARVEL SCALE|-------     |
351|Castform  |NORMAL           |  49|  42|  76|  73|  89|  90|ROUGH SKIN  |-------     |TM47 (100%)
352|Kecleon   |NORMAL           |  35|  85| 119|  68|  36|  97|CUTE CHARM  |WHITE SMOKE |TM21 (common)
353|Shuppet   |GHOST            |  22|  12| 126|  68|  24|  43|ARENA TRAP  |-------     |
354|Banette   |GHOST            |  22| 175| 167|  25|  26|  40|RUN AWAY    |EARLY BIRD  |LEPPA BERRY (common), X SPECIAL (rare)
355|Duskull   |GHOST            |  25|  62|  46|  53|  49|  61|SHELL ARMOR |-------     |
356|Dusclops  |GHOST            |  55|  50|  38| 113|  82| 116|LEVITATE    |-------     |DIVE BALL (common)
357|Tropius   |GRASS/FLYING     |  69| 110|  23|  26| 112| 120|WATER VEIL  |COMPOUNDEYES|THUNDERSTONE (rare)
358|Chimecho  |PSYCHIC          |  22|  62|  87|  25| 111| 119|INSOMNIA    |LIGHTNINGROD|
359|Absol     |DARK             |  54|  92| 107|  50|  53| 108|SWIFT SWIM  |THICK FAT   |RED FLUTE (common), TM27 (rare)
360|Wynaut    |PSYCHIC          |  53|  32|  27|  63|  37|  48|COMPOUNDEYES|WHITE SMOKE |TM11 (common), LUXURY BALL (rare)
361|Snorunt   |ICE              |  72|  17|  68|  28|  62|  52|SAND STREAM |-------     |
362|Glalie    |ICE              | 169|  31|  26|  96|  41| 116|SHED SKIN   |-------     |
363|Spheal    |ICE/WATER        |  60|  17|  58|  44|  46|  65|STURDY      |INTIMIDATE  |TM28 (rare)
364|Sealeo    |ICE/WATER        |  45|  88|  48|  99|  96|  34|CUTE CHARM  |-------     |
365|Walrein   |ICE/WATER        |  93|  45| 183|  48|  13| 149|FLAME BODY  |-------     |BLUE SHARD (common)
366|Clamperl  |WATER            |  57|  42|  35|  21| 103|  88|SHELL ARMOR |PLUS        |SUPER REPEL (rare)
367|Huntail   |WATER            |  39|  26| 106| 137| 119|  58|KEEN EYE    |-------     |
368|Gorebyss  |WATER            |  78|  82|  15| 118|  93|  99|SPEED BOOST |-------     |WATER STONE (rare)
369|Relicanth |WATER/ROCK       |  94|  99|  66|  50|  77| 100|SAND VEIL   |HUSTLE      |
370|Luvdisc   |WATER            |  31| 101|  67|  37|  42|  52|SHED SKIN   |-------     |
371|Bagon     |DRAGON           |  23|  43|  74|  53|  51|  55|SAND VEIL   |-------     |
372|Shelgon   |DRAGON           |  36|  79|  90|  55| 125|  35|SAND VEIL   |FLASH FIRE  |
373|Salamence |DRAGON/FLYING    |  49|  86| 155| 148|  19| 143|INTIMIDATE  |SAND STREAM |NEVERMELTICE (common)
374|Beldum    |STEEL/PSYCHIC    |  27|  48|  13|  20| 100|  93|NATURAL CURE|PURE POWER  |TM12 (rare)
375|Metang    |STEEL/PSYCHIC    | 121|  11| 119|  23|  71|  76|PURE POWER  |-------     |
376|Metagross |STEEL/PSYCHIC    |  55|  91| 186|  88|  77| 103|MAGMA ARMOR |-------     |SMOKE BALL (common), RED FLUTE (rare)
377|Regirock  |ROCK             | 137|  56| 131|  80|  57| 118|CHLOROPHYLL |-------     |TM04 (100%)
378|Regice    |ICE              | 120| 132|  26| 124|  61| 117|PLUS        |-------     |
379|Registeel |STEEL            | 168| 101|  31|  96| 171|  12|DAMP        |CUTE CHARM  |ASPEAR BERRY (common), WHITE HERB (rare)
380|Latias    |DRAGON/PSYCHIC   |  71|  89| 137| 173|  50|  80|STENCH      |TORRENT     |FOCUS BAND (rare)
381|Latios    |DRAGON/PSYCHIC   |  36|  50| 105| 100| 128| 181|CLEAR BODY  |FORECAST    |
382|Kyogre    |WATER            |  21|  39|  23| 140| 253| 194|LIGHTNINGROD|VOLT ABSORB |
383|Groudon   |GROUND           |  22| 151| 215| 175|  57|  50|SWIFT SWIM  |-------     |
384|Rayquaza  |DRAGON/FLYING    |  23|  19|  85| 198| 194| 162|CACOPHONY   |-------     |BRIGHTPOWDER (rare)
385|Jirachi   |STEEL/PSYCHIC    | 174| 101|  73|  76| 123|  52|SWIFT SWIM  |-------     |TM07 (100%)
386|Deoxys    |PSYCHIC          |  93|  58|  28| 136| 129| 156|FLAME BODY  |MINUS       |

--Randomized Evolutions--
Bulbasaur now evolves into Machamp
Ivysaur now evolves into Feraligatr
Charmander now evolves into Alakazam
Charmeleon now evolves into Flaaffy
Squirtle now evolves into Machoke
Wartortle now evolves into Typhlosion
Caterpie now evolves into Nosepass
Metapod now evolves into Scyther
Weedle now evolves into Slugma
Kakuna now evolves into Sudowoodo
Pidgey now evolves into Marshtomp
Pidgeotto now evolves into Shiftry
Rattata now evolves into Sandshrew
Spearow now evolves into Parasect
Ekans now evolves into Vaporeon
Pikachu now evolves into Masquerain
Sandshrew now evolves into Flareon
Nidoran♀ now evolves into Nidoqueen
Nidorina now evolves into Gengar
Nidoran♂ now evolves into Venusaur
Nidorino now evolves into Cacturne
Clefairy now evolves into Wigglytuff
Vulpix now evolves into Surskit
Jigglypuff now evolves into Banette
Zubat now evolves into Camerupt
Golbat now evolves into Tangela
Oddish now evolves into Sneasel
Gloom now evolves into Weepinbell and Grovyle
Paras now evolves into Diglett
Venonat now evolves into Seel
Diglett now evolves into Omastar
Meowth now evolves into Seel
Psyduck now evolves into Drowzee
Mankey now evolves into Minun
Growlithe now evolves into Metang
Poliwag now evolves into Gengar
Poliwhirl now evolves into Haunter and Mareep
Abra now evolves into Jumpluff
Kadabra now evolves into Machamp
Machop now evolves into Cacturne
Machoke now evolves into Jumpluff
Bellsprout now evolves into Sableye
Weepinbell now evolves into Kecleon
Tentacool now evolves into Slakoth
Geodude now evolves into Alakazam
Graveler now evolves into Abra
Ponyta now evolves into Sudowoodo
Slowpoke now evolves into Porygon2 and Girafarig
Magnemite now evolves into Mightyena
Doduo now evolves into Nosepass
Seel now evolves into Mr. Mime
Grimer now evolves into Weezing
Shellder now evolves into Miltank
Gastly now evolves into Absol
Haunter now evolves into Gligar
Onix now evolves into Weezing
Drowzee now evolves into Hypno
Krabby now evolves into Barboach
Voltorb now evolves into Magneton
Exeggcute now evolves into Gardevoir
Cubone now evolves into Medicham
Koffing now evolves into Masquerain
Rhyhorn now evolves into Gyarados
Chansey now evolves into Lunatone
Horsea now evolves into Hitmontop
Seadra now evolves into Magnemite
Goldeen now evolves into Dunsparce
Staryu now evolves into Slaking
Scyther now evolves into Raichu
Magikarp now evolves into Shellder
Eevee now evolves into Umbreon, Omastar, Plusle, Qwilfish and Parasect
Porygon now evolves into Farfetch’D
Omanyte now evolves into Magmar
Kabuto now evolves into Porygon2
Dratini now evolves into Snorlax
Dragonair now evolves into Exeggutor
Chikorita now evolves into Sunflora
Bayleef now evolves into Pidgeotto
Cyndaquil now evolves into Gastly
Quilava now evolves into Loudred
Totodile now evolves into Kecleon
Croconaw now evolves into Abra
Sentret now evolves into Wingull
Hoothoot now evolves into Omastar
Ledyba now evolves into Wigglytuff
Spinarak now evolves into Delcatty
Chinchou now evolves into Entei
Pichu now evolves into Raichu
Cleffa now evolves into Skitty
Igglybuff now evolves into Marill
Togepi now evolves into Shuppet
Natu now evolves into Phanpy
Mareep now evolves into Victreebel
Flaaffy now evolves into Sableye
Marill now evolves into Togetic
Hoppip now evolves into Sneasel
Skiploom now evolves into Charmander
Sunkern now evolves into Feraligatr
Wooper now evolves into Sandslash
Pineco now evolves into Primeape
Snubbull now evolves into Skitty
Teddiursa now evolves into Phanpy
Slugma now evolves into Claydol
Swinub now evolves into Regice
Remoraid now evolves into Masquerain
Houndour now evolves into Heracross
Phanpy now evolves into Hypno
Tyrogue now evolves into Pineco, Dewgong and Sandshrew
Smoochum now evolves into Girafarig
Elekid now evolves into Kabuto
Magby now evolves into Golduck
Larvitar now evolves into Aerodactyl
Pupitar now evolves into Aerodactyl
Treecko now evolves into Absol
Grovyle now evolves into Golem
Torchic now evolves into Kadabra
Combusken now evolves into Exploud
Mudkip now evolves into Blaziken
Marshtomp now evolves into Sceptile
Poochyena now evolves into Caterpie
Zigzagoon now evolves into Persian
Wurmple now evolves into Umbreon and Scyther
Silcoon now evolves into Dugtrio
Cascoon now evolves into Persian
Lotad now evolves into Mudkip
Lombre now evolves into Geodude
Seedot now evolves into Treecko
Nuzleaf now evolves into Bellsprout
Taillow now evolves into Flaaffy
Wingull now evolves into Omastar
Ralts now evolves into Miltank
Kirlia now evolves into Shelgon
Surskit now evolves into Pelipper
Shroomish now evolves into Breloom
Slakoth now evolves into Gardevoir
Vigoroth now evolves into Electrike
Nincada now evolves into Clamperl and Swablu
Whismur now evolves into Nidorina
Loudred now evolves into Sceptile
Makuhita now evolves into Wailord
Azurill now evolves into Spoink
Skitty now evolves into Luvdisc
Aron now evolves into Metang
Lairon now evolves into Rayquaza
Meditite now evolves into Barboach
Electrike now evolves into Lugia
Gulpin now evolves into Crawdaunt
Carvanha now evolves into Arcanine
Wailmer now evolves into Makuhita
Numel now evolves into Ponyta
