--Patching for National Dex at Start of Game--
Patch successful!

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
227|Skarmory  |STEEL/FLYING     | 132|  58|  54|  94|  84|  43|ABSOR. FUEGO|IMPULSO     |
228|Houndour  |DARK/FIRE        |  37|  79|  65|  58|  71|  21|RITMO PROPIO|ESPESURA    |MÁX. REVIVIR (rare)
229|Houndoom  |DARK/FIRE        |  70|  97| 108|  86| 119|  19|EFEC. ESPORA|DICHA       |
230|Kingdra   |WATER/DRAGON     |  95|  14|  39| 136| 122| 134|OJOCOMPUESTO|INSONORIZAR |
231|Phanpy    |GROUND           |  47|  72|  26|  45|  78|  62|ILUMINACIÓN |(?)         |
232|Donphan   |GROUND           |  58|  76|  92| 100| 157|  19|FLEXIBILIDAD|(?)         |
233|Porygon2  |NORMAL           |  31|  75| 143|  41|  57| 168|LEVITACIÓN  |(?)         |
234|Stantler  |NORMAL           | 133|  52| 100|  95|  30|  55|ESCUDO MAGMA|(?)         |
235|Smeargle  |NORMAL           |  53|  45|  43|  31|  35|  44|MUDAR       |ENERGÍA PURA|
236|Tyrogue   |FIGHTING         |  46|  31|  45|  34|  21|  33|SEBO        |INMUNIDAD   |
237|Hitmontop |FIGHTING         | 121|  93| 110|  79|  28|  25|PUNTO TÓXICO|(?)         |PROTEC. ESP. (common), FLAUTA NEGRA (rare)
238|Smoochum  |ICE/PSYCHIC      |  37|  31|  76|  65|  81|  15|CLOROFILA   |ESPÍR. VITAL|CUCHARA TOR (100%)
239|Elekid    |ELECTRIC         |  71|  50|  73|  66|  30|  70|VENTOSAS    |(?)         |PIEDRA AGUA (rare)
240|Magby     |FIRE             |  92|  17|  52| 115|  27|  61|CLOROFILA   |(?)         |ÉTER (100%)
241|Miltank   |NORMAL           |  99|  49|  98| 102| 124|  17|INSOMNIO    |(?)         |MÁS PP (100%)
242|Blissey   |NORMAL           |  75|  49| 209|  58|  18| 131|ILUMINACIÓN |HUMO BLANCO |SUPERBALL (rare)
243|Raikou    |ELECTRIC         | 130|  83|  91| 120|  84|  71|IMÁN        |LEVITACIÓN  |
244|Entei     |FIRE             | 129|  67| 128| 135|  74|  46|LLOVIZNA    |(?)         |LUJO BALL (100%)
245|Suicune   |WATER            | 242|  11| 161|  40| 105|  20|HEDOR       |HUMEDAD     |
246|Larvitar  |ROCK/GROUND      |  70|  14| 104|  53|  23|  37|HUMO BLANCO |(?)         |
247|Pupitar   |ROCK/GROUND      |  60|  42|  80|  87|  29| 111|CHORRO ARENA|VISTA LINCE |ACOPIO BALL (rare)
248|Tyranitar |ROCK/DARK        |  42|  17| 177| 164|  60| 141|CHORRO ARENA|IMÁN        |DIRECTO (rare)
249|Lugia     |PSYCHIC/FLYING   |  43| 107| 167| 181| 107|  75|PUNTO TÓXICO|IMÁN        |
250|Ho-Oh     |FIRE/FLYING      | 208|  67|  73|  62|  77| 194|ARMAD. BAT. |(?)         |PRECISIÓN X (100%)
251|Celebi    |PSYCHIC/GRASS    |  46| 100| 120| 179|  69|  86|RITMO PROPIO|(?)         |MT11 (100%)
252|Treecko   |GRASS            |  67|  74|  29|  64|  41|  34|MADRUGAR    |(?)         |MÁX. REVIVIR (100%)
253|Grovyle   |GRASS            |  37| 103|  82|  36| 109|  38|IMÁN        |(?)         |
254|Sceptile  |GRASS            |  55|  11| 102| 134| 118| 111|EFEC. ESPORA|MAR LLAMAS  |HIER. MENTAL (common), PARTE ROJA (rare)
255|Torchic   |FIRE             |  39|  39|  12|  80| 114|  25|EFEC. ESPORA|(?)         |
256|Combusken |FIRE/FIGHTING    |  72|  26|  62| 121|  48|  75|OJOCOMPUESTO|(?)         |
257|Blaziken  |FIRE/FIGHTING    | 106|  87|  98|  74|  84|  80|CAPARAZÓN   |VISCOSIDAD  |
258|Mudkip    |WATER            |  68|  71|  24|  93|  17|  38|ESCUDO MAGMA|(?)         |
259|Marshtomp |WATER/GROUND     |  58|  40| 108| 171|  13|  15|VELO ARENA  |(?)         |MT26 (100%)
260|Swampert  |WATER/GROUND     |  44|  65| 136| 169|  96|  25|CUERPO LLAMA|(?)         |POCIÓN (common)
261|Poochyena |DARK             |  37|  53|  40|  38|  29|  23|ESPESURA    |(?)         |
262|Mightyena |DARK             |  55|  50| 142|  24| 138|  11|PIEL TOSCA  |(?)         |
263|Zigzagoon |NORMAL           |  62|  48|  38|  37|  15|  39|POLVO ESCUDO|(?)         |POKé MUÑECO (rare)
264|Linoone   |NORMAL           |  52|  47|  27| 109| 102|  83|NADO RÁPIDO |PUNTO TÓXICO|
265|Wurmple   |BUG              |  38|  39|  49|  13|  13|  43|HUMEDAD     |NADO RÁPIDO |HONOR BALL (common)
266|Silcoon   |BUG              |  38|  19|  13|  58|  21|  55|ESCAMA ESP. |ELEC. ESTÁT.|
267|Beautifly |BUG/FLYING       |  22| 118| 137|  58|  26|  25|CORTE FUERTE|POTENCIA    |
268|Cascoon   |BUG              |  33|  23|  18|  40|  48|  42|LEVITACIÓN  |(?)         |ROCA DEL REY (common)
269|Dustox    |BUG/POISON       |  33|  57|  34|  73|  32| 157|OJOCOMPUESTO|(?)         |
270|Lotad     |WATER/GRASS      |  25|  46|  13|  48|  26|  63|AUSENTE     |EFEC. ESPORA|PIEDRA SOLAR (rare)
271|Lombre    |WATER/GRASS      |  94|  53|  54|  70|  48|  22|ELEC. ESTÁT.|(?)         |
272|Ludicolo  |WATER/GRASS      |  36|  63| 139|  55| 124|  62|HEDOR       |ESCUDO MAGMA|COLMILLODRAG (rare)
273|Seedot    |GRASS            |  21|  67|  63|  25|  29|  16|CACOFONÍA   |(?)         |MÁS PP (rare)
274|Nuzleaf   |GRASS/DARK       |  77|  57|  57|  53|  52|  44|DICHA       |(?)         |MT18 (common), MT13 (rare)
275|Shiftry   |GRASS/DARK       | 101| 132|  63|  24|  65|  95|ESCUDO MAGMA|(?)         |MT14 (common)
276|Taillow   |NORMAL/FLYING    |  53|  26|  67|  78|  11|  36|FUGA        |(?)         |
277|Swellow   |NORMAL/FLYING    | 142|  50|  33|  24|  93|  87|GRAN ENCANTO|TRAMPA ARENA|
278|Wingull   |WATER/FLYING     |  58|  39|  25|  65|  72|  11|INSONORIZAR |CUERPO PURO |MT40 (common)
279|Pelipper  |WATER/FLYING     |  57|  22|  30| 154| 155|  11|VELO ARENA  |(?)         |LECHE MU-MU (rare)
280|Ralts     |PSYCHIC          |  30|  36|  32|  36|  30|  34|IMPULSO     |(?)         |MASTER BALL (common)
281|Kirlia    |PSYCHIC          |  64|  50|  17|  63|  70|  15|ESCAMA ESP. |(?)         |
282|Gardevoir |PSYCHIC          | 136|  71|  77|  43| 149|  42|RITMO PROPIO|ENTUSIASMO  |POLVOENERGÍA (common), DIENTE MAR. (rare)
283|Surskit   |BUG/WATER        |  64|  35|  11|  66|  80|  13|CABEZA ROCA |MENOS       |REV.METÁLICO (common), ÉTER (rare)
284|Masquerain|BUG/FLYING       | 144|  22|  71|  50|  97|  30|SINCRONÍA   |(?)         |
285|Shroomish |GRASS            |  56|  24|  57|  24|  56|  78|ENERGÍA PURA|(?)         |
286|Breloom   |GRASS/FIGHTING   | 131|  60|  29| 121|  45|  74|ENTUSIASMO  |FLEXIBILIDAD|
287|Slakoth   |NORMAL           |  91|  67|  31|  13|  31|  47|CACOFONÍA   |MUDAR       |MÁX. POCIÓN (common)
288|Vigoroth  |NORMAL           |  49|  75|  96|  97|  59|  64|IMÁN        |(?)         |
289|Slaking   |NORMAL           | 176|  35|  80| 192|  84| 103|RITMO PROPIO|MADRUGAR    |
290|Nincada   |BUG/GROUND       |  26|  33|  63|  64|  50|  30|BUCLE AIRE  |INMUNIDAD   |ANTIQUEMAR (common), COLMILLODRAG (rare)
291|Ninjask   |BUG/FLYING       |  63|  93|  95|  44|  67|  93|CHORRO ARENA|(?)         |
292|Shedinja  |BUG/GHOST        |   1|  44|  47|  81|  36|  26|SUPERGUARDA.|(?)         |
293|Whismur   |NORMAL           |  73|  54|  22|  33|  23|  35|NADO RÁPIDO |SOMBRATRAMPA|MT34 (100%)
294|Loudred   |NORMAL           |  54|  44|  83|  43|  71|  65|HUMEDAD     |CUERPO LLAMA|MT47 (common)
295|Exploud   |NORMAL           | 147|  14|  30| 105|  95|  89|INSONORIZAR |CABEZA ROCA |
296|Makuhita  |FIGHTING         |  54|  11|  41|  66|  35|  30|CABEZA ROCA |(?)         |MT50 (common), DESPERTAR (rare)
297|Hariyama  |FIGHTING         |  53|  48|  23| 124| 146|  80|VELO ARENA  |(?)         |MÁS PS (common), MT46 (rare)
298|Azurill   |NORMAL           |  50|  31|  39|  22|  37|  11|ACLIMATACIÓN|ENTUSIASMO  |
299|Nosepass  |ROCK             |  91|  15| 125|  18|  23| 103|POTENCIA    |INSONORIZAR |
300|Skitty    |NORMAL           |  40|  50|  54|  18|  43|  56|ILUMINACIÓN |(?)         |MT29 (common)
301|Delcatty  |NORMAL           |  75|  36|  84|  71|  36|  77|EFEC. ESPORA|SOMBRATRAMPA|REFRESCO (common)
302|Sableye   |DARK/GHOST       |  88|  16|  87|  28|  67|  95|MADRUGAR    |CURA LLUVIA |
303|Mawile    |STEEL            |  97|  75|  28|  40|  48|  91|NADO RÁPIDO |INTIMIDACIÓN|
304|Aron      |STEEL/ROCK       |  48|  71|  60|  20|  66|  65|DESPISTE    |(?)         |
305|Lairon    |STEEL/ROCK       | 234|  11|  42|  72|  53|  17|SOMBRATRAMPA|RITMO PROPIO|
306|Aggron    |STEEL/ROCK       | 156| 132|  52| 107|  35|  48|ABSOR. FUEGO|(?)         |
307|Meditite  |FIGHTING/PSYCHIC |  26|  44|  20|  57|  81|  53|CABEZA ROCA |FOCO INTERNO|C. CARDUMEN (rare)
308|Medicham  |FIGHTING/PSYCHIC |  62|  29|  40|  73|  87| 120|TORRENTE    |INSONORIZAR |MT50 (common), HUEVO SUERTE (rare)
309|Electrike |ELECTRIC         |  40|  40|  49|  94|  54|  18|CURA NATURAL|(?)         |
310|Manectric |ELECTRIC         |  98|  80|  13| 138| 102|  44|FUGA        |ABSOR. FUEGO|
311|Plusle    |ELECTRIC         |  27| 101|  76|  56|  34| 111|VISTA LINCE |DICHA       |
312|Minun     |ELECTRIC         |  96|  51|  60|  31| 114|  53|LEVITACIÓN  |PRESIÓN     |
313|Volbeat   |BUG              |  95|  84|  53|  70|  75|  23|AUSENTE     |ABSOR. ELEC.|MÁX. POCIÓN (100%)
314|Illumise  |BUG              |  56|  79|  79|  53|  74|  60|AUSENTE     |(?)         |
315|Roselia   |GRASS/POISON     |  61|  94|  75|  54|  36|  80|CLOROFILA   |LODO LÍQUIDO|MT34 (100%)
316|Gulpin    |POISON           |  51|  62|  47|  74|  16|  52|RECOGIDA    |(?)         |
317|Swalot    |POISON           | 103|  84|  92|  46|  92|  50|CUERPO LLAMA|ILUMINACIÓN |
318|Carvanha  |WATER/DARK       |  84|  43|  45|  49|  66|  18|INMUNIDAD   |RITMO PROPIO|LIMONADA (100%)
319|Sharpedo  |WATER/DARK       |  88|  79|  62|  39| 118|  73|INMUNIDAD   |(?)         |
320|Wailmer   |WATER            |  44|  71|  66|  74|  41| 104|PREDICCIÓN  |(?)         |
321|Wailord   |WATER            |  93| 189|  62|  88|  28|  39|GRAN ENCANTO|ESPESURA    |
322|Numel     |FIRE/GROUND      |  49|  63|  69|  35|  16|  74|IMÁN        |INTIMIDACIÓN|MT16 (100%)
323|Camerupt  |FIRE/GROUND      |  45| 130|  32|  74| 151|  29|CLOROFILA   |(?)         |PIEDRA FUEGO (100%)
324|Torkoal   |FIRE             | 153|  87|  15|  24|  45| 146|DESPISTE    |ILUMINACIÓN |
325|Spoink    |PSYCHIC          |  54|  97|  85|  15|  21|  58|ENJAMBRE    |PRESIÓN     |
326|Grumpig   |PSYCHIC          |  50| 122| 160|  53|  45|  41|HUMO BLANCO |(?)         |DIRECTO (rare)
327|Spinda    |NORMAL           |  47|  17| 151|  23|  43|  78|FLEXIBILIDAD|(?)         |P. AMARILLA (common), MT47 (rare)
328|Trapinch  |GROUND           |  97|  52|  23|  74|  31|  14|MAR LLAMAS  |PIEL TOSCA  |MT11 (common), CALCIO (rare)
329|Vibrava   |GROUND/DRAGON    |  83|  43|  75|  94|  23|  21|LEVITACIÓN  |(?)         |
330|Flygon    |GROUND/DRAGON    |  46|  45| 126|  84| 132|  86|BUCLE AIRE  |(?)         |FLAUTA ROJA (common)
331|Cacnea    |GRASS            |  74|  54|  59|  57|  60|  32|ACLIMATACIÓN|CABEZA ROCA |
332|Cacturne  |GRASS/DARK       |  30|  97|  84|  48| 123|  94|ELEC. ESTÁT.|(?)         |
333|Swablu    |NORMAL/FLYING    |  93|  95|  19|  38|  23|  43|INMUNIDAD   |PIEL TOSCA  |MT24 (rare)
334|Altaria   |DRAGON/FLYING    |  73|  18|  87| 159|  18| 136|SINCRONÍA   |(?)         |
335|Zangoose  |NORMAL           |  74| 133|  45|  35| 115|  58|RITMO PROPIO|FUGA        |
336|Seviper   |POISON           |  76| 161|  48|  11| 151|  11|ESPESURA    |LODO LÍQUIDO|
337|Lunatone  |ROCK/PSYCHIC     | 140|  73| 106|  17|  56|  48|ARMAD. BAT. |(?)         |BAYA ZREZA (rare)
338|Solrock   |ROCK/PSYCHIC     |  59|  74|  27|  96|  90|  95|ABSOR. FUEGO|(?)         |
339|Barboach  |WATER/GROUND     |  70|  20|  49|  58|  43|  48|IMÁN        |CURA LLUVIA |
340|Whiscash  |WATER/GROUND     |  44|  57|  65| 112| 145|  45|PREDICCIÓN  |TORRENTE    |
341|Corphish  |WATER            |  63|  41|  24|  46|  32| 101|CURA NATURAL|(?)         |
342|Crawdaunt |WATER/DARK       | 102|  90|  95|  57|  29|  96|MUDAR       |MADRUGAR    |
343|Baltoy    |GROUND/PSYCHIC   |  70|  70|  27|  41|  24|  69|HUMO BLANCO |DESPISTE    |PIEDRATRUENO (common)
344|Claydol   |GROUND/PSYCHIC   |  89| 104|  71|  25| 164|  48|ARMAD. BAT. |(?)         |
345|Lileep    |ROCK/GRASS       |  73|  71|  41|  94|  37|  38|LEVITACIÓN  |ILUMINACIÓN |
346|Cradily   |ROCK/GRASS       |  28| 164|  32| 107|  72|  92|IMPULSO     |(?)         |
347|Anorith   |ROCK/BUG         |  27|  14|  82|  55|  58| 118|SINCRONÍA   |ILUMINACIÓN |
348|Armaldo   |ROCK/BUG         | 132|  21|  17| 118| 153|  54|RECOGIDA    |CHORRO ARENA|PIEDRA SOLAR (common), BAYA CAQUIC (rare)
349|Feebas    |WATER            |  34|  41|  51|  22|  24|  28|ESCAMA ESP. |ABSOR. FUEGO|MT01 (rare)
350|Milotic   |WATER            | 100| 107|  74| 116|  42| 101|MADRUGAR    |(?)         |
351|Castform  |NORMAL           |  73|  93| 103|  45|  46|  60|CHORRO ARENA|PUNTO TÓXICO|MT26 (100%)
352|Kecleon   |NORMAL           |  41|  55| 111| 118|  81|  35|ILUMINACIÓN |(?)         |
353|Shuppet   |GHOST            |  39|  64|  37|  55|  30|  69|MENOS       |(?)         |AGUA MÍSTICA (common), BAYA CAQUIC (rare)
354|Banette   |GHOST            |  31|  37| 124|  58|  86| 119|AUSENTE     |(?)         |
355|Duskull   |GHOST            |  74|  64|  18|  70|  52|  17|LEVITACIÓN  |PUNTO TÓXICO|
356|Dusclops  |GHOST            |  51|  99|  98| 105|  59|  43|SINCRONÍA   |(?)         |
357|Tropius   |GRASS/FLYING     |  83|  11|  83| 102|  78| 103|BUCLE AIRE  |GRAN ENCANTO|
358|Chimecho  |PSYCHIC          |  72|  94| 104|  40|  78|  38|RITMO PROPIO|(?)         |MT27 (common), MON. AMULETO (rare)
359|Absol     |DARK             |  24|  69| 129|  79| 139|  25|PREDICCIÓN  |ESCUDO MAGMA|
360|Wynaut    |PSYCHIC          |  69|  48|  38|  47|  18|  41|ROBUSTEZ    |HEDOR       |BAYA MELOC (common), MT01 (rare)
361|Snorunt   |ICE              |  36|  11|  48|  42|  84|  79|SEQUÍA      |(?)         |
362|Glalie    |ICE              |  46|  98|  49|  68| 106| 113|VISTA LINCE |DICHA       |
363|Spheal    |ICE/WATER        |  47|  30|  55|  56|  46|  56|ABSOR. ELEC.|(?)         |MINI SETA (rare)
364|Sealeo    |ICE/WATER        |  82| 108|  66|  93|  42|  18|INSOMNIO    |MAR LLAMAS  |
365|Walrein   |ICE/WATER        |  31| 127| 136|  76|  85|  75|VISTA LINCE |ELEC. ESTÁT.|MÁS PP (common), BAYA PERASI (rare)
366|Clamperl  |WATER            |  84|  45|  57|  76|  55|  29|PRESIÓN     |ROBUSTEZ    |ROCA DEL REY (common)
367|Huntail   |WATER            |  41|  30| 128|  88|  74| 124|INMUNIDAD   |(?)         |
368|Gorebyss  |WATER            |  36|  77| 144|  70|  25| 133|CLOROFILA   |(?)         |ARENA FINA (100%)
369|Relicanth |WATER/ROCK       | 121|  40| 108| 113|  65|  38|MUDAR       |ILUMINACIÓN |PRECISIÓN X (rare)
370|Luvdisc   |WATER            |  31|  81|  27|  66|  72|  53|VELO AGUA   |(?)         |
371|Bagon     |DRAGON           |  70|  55|  21|  51|  74|  28|ABSOR. ELEC.|(?)         |
372|Shelgon   |DRAGON           |  70|  80|  94|  57|  33|  86|ROBUSTEZ    |MAR LLAMAS  |CARAMELORARO (common)
373|Salamence |DRAGON/FLYING    |  39| 145| 175| 101| 129|  11|MADRUGAR    |(?)         |
374|Beldum    |STEEL/PSYCHIC    |  23|  37|  58|  33|  81|  68|CLOROFILA   |(?)         |
375|Metang    |STEEL/PSYCHIC    |  80|  47|  28| 162|  47|  55|AGALLAS     |SEBO        |
376|Metagross |STEEL/PSYCHIC    |  33|  27| 159|  46| 179| 156|MENOS       |(?)         |PIEDRA HOJA (common)
377|Regirock  |ROCK             |  74| 148| 128|  43| 107|  79|ELEC. ESTÁT.|(?)         |
378|Regice    |ICE              |  31|  31| 165|  83| 157| 114|VENTOSAS    |CUERPO LLAMA|MT40 (rare)
379|Registeel |STEEL            | 130|  44| 167|  75| 103|  61|PIEL TOSCA  |ESCAMA ESP. |SUPERPOCIÓN (100%)
380|Latias    |DRAGON/PSYCHIC   |  88| 103|  78| 126|  98| 106|IMÁN        |MUDAR       |
381|Latios    |DRAGON/PSYCHIC   | 183|  12|  92|  92|  85| 137|RECOGIDA    |PUNTO TÓXICO|CINT. NEGRO (rare)
382|Kyogre    |WATER            |  97| 109| 127|  35| 141| 160|NADO RÁPIDO |(?)         |MT46 (rare)
383|Groudon   |GROUND           |  30| 113| 131| 115| 141| 140|OJOCOMPUESTO|MENOS       |HIPERPOCIÓN (rare)
384|Rayquaza  |DRAGON/FLYING    | 117| 124|  74| 138|  28| 199|RITMO PROPIO|(?)         |PIEDRAETERNA (100%)
385|Jirachi   |STEEL/PSYCHIC    |  40|  80| 116| 111| 104| 148|PUNTO TÓXICO|CORTE FUERTE|PIEDRA LUNAR (100%)
386|Deoxys    |PSYCHIC          |  45| 174|  91| 130| 133|  27|INTIMIDACIÓN|(?)         |ATAQUE X (common), HECHIZO (rare)

--Randomized Evolutions--
Bulbasaur now evolves into Trapinch
Ivysaur now evolves into Roselia
Charmander now evolves into Blaziken
Charmeleon now evolves into Nidorina
Squirtle now evolves into Venusaur
Wartortle now evolves into Sealeo
Caterpie now evolves into Plusle
Metapod now evolves into Venonat
Weedle now evolves into Medicham
Kakuna now evolves into Surskit
Pidgey now evolves into Machamp
Pidgeotto now evolves into Venusaur
Rattata now evolves into Slowbro
Spearow now evolves into Torkoal
Ekans now evolves into Jynx
Pikachu now evolves into Octillery
Sandshrew now evolves into Meditite
Nidoran♀ now evolves into Machop
Nidorina now evolves into Golem
Nidoran♂ now evolves into Flaaffy
Nidorino now evolves into Cyndaquil
Clefairy now evolves into Granbull
Vulpix now evolves into Noctowl
Jigglypuff now evolves into Lunatone
Zubat now evolves into Rattata
Golbat now evolves into Sentret
Oddish now evolves into Gastly
Gloom now evolves into Flygon and Nidorina
Paras now evolves into Torkoal
Venonat now evolves into Steelix
Diglett now evolves into Butterfree
Meowth now evolves into Jolteon
Psyduck now evolves into Wurmple
Mankey now evolves into Sudowoodo
Growlithe now evolves into Dragonite
Poliwag now evolves into Swampert
Poliwhirl now evolves into Kadabra and Ivysaur
Abra now evolves into Alakazam
Kadabra now evolves into Walrein
Machop now evolves into Charizard
Machoke now evolves into Cacturne
Bellsprout now evolves into Walrein
Weepinbell now evolves into Lotad
Tentacool now evolves into Metagross
Geodude now evolves into Bayleef
Graveler now evolves into Whismur
Ponyta now evolves into Ursaring
Slowpoke now evolves into Umbreon and Phanpy
Magnemite now evolves into Umbreon
Doduo now evolves into Arbok
Seel now evolves into Kabuto
Grimer now evolves into Cubone
Shellder now evolves into Growlithe
Gastly now evolves into Sableye
Haunter now evolves into Squirtle
Onix now evolves into Magnemite
Drowzee now evolves into Electabuzz
Krabby now evolves into Hoothoot
Voltorb now evolves into Whiscash
Exeggcute now evolves into Stantler
Cubone now evolves into Mr. Mime
Koffing now evolves into Beautifly
Rhyhorn now evolves into Carvanha
Chansey now evolves into Duskull
Horsea now evolves into Rapidash
Seadra now evolves into Dewgong
Goldeen now evolves into Raticate
Staryu now evolves into Deoxys
Scyther now evolves into Meowth
Magikarp now evolves into Raikou
Eevee now evolves into Omanyte, Unown, Masquerain, Rapidash and Elekid
Porygon now evolves into Furret
Omanyte now evolves into Masquerain
Kabuto now evolves into Quagsire
Dratini now evolves into Zapdos
Dragonair now evolves into Entei
Chikorita now evolves into Meganium
Bayleef now evolves into Flygon
Cyndaquil now evolves into Murkrow
Quilava now evolves into Machamp
Totodile now evolves into Nidorina
Croconaw now evolves into Meganium
Sentret now evolves into Primeape
Hoothoot now evolves into Porygon2
Ledyba now evolves into Aipom
Spinarak now evolves into Blissey
Chinchou now evolves into Metang
Pichu now evolves into Vaporeon
Cleffa now evolves into Ledyba
Igglybuff now evolves into Mawile
Togepi now evolves into Spinda
Natu now evolves into Hitmonlee
Mareep now evolves into Meganium
Flaaffy now evolves into Blaziken
Marill now evolves into Smeargle
Hoppip now evolves into Feraligatr
Skiploom now evolves into Blastoise
Sunkern now evolves into Cacturne
Wooper now evolves into Beedrill
Pineco now evolves into Farfetch’D
Snubbull now evolves into Grumpig
Teddiursa now evolves into Minun
Slugma now evolves into Tangela
Swinub now evolves into Pinsir
Remoraid now evolves into Drowzee
Houndour now evolves into Lairon
Phanpy now evolves into Dustox
Tyrogue now evolves into Torkoal, Goldeen and Golduck
Smoochum now evolves into Castform
Elekid now evolves into Hitmonchan
Magby now evolves into Parasect
Larvitar now evolves into Growlithe
Pupitar now evolves into Lugia
Treecko now evolves into Torchic
Grovyle now evolves into Cacturne
Torchic now evolves into Sceptile
Combusken now evolves into Kadabra
Mudkip now evolves into Ampharos
Marshtomp now evolves into Nidorina
Poochyena now evolves into Tangela
Zigzagoon now evolves into Kangaskhan
Wurmple now evolves into Quagsire and Sandslash
Silcoon now evolves into Slugma
Cascoon now evolves into Doduo
Lotad now evolves into Victreebel
Lombre now evolves into Alakazam
Seedot now evolves into Walrein
Nuzleaf now evolves into Pidgeot
Taillow now evolves into Torchic
Wingull now evolves into Porygon
Ralts now evolves into Gyarados
Kirlia now evolves into Dratini
Surskit now evolves into Omastar
Shroomish now evolves into Swalot
Slakoth now evolves into Skarmory
Vigoroth now evolves into Regirock
Nincada now evolves into Lileep and Anorith
Whismur now evolves into Sunflora
Loudred now evolves into Pidgey
Makuhita now evolves into Corphish
Azurill now evolves into Ariados
Skitty now evolves into Lunatone
Aron now evolves into Heracross
Lairon now evolves into Tauros
Meditite now evolves into Umbreon
Electrike now evolves into Staryu
Gulpin now evolves into Swalot
Carvanha now evolves into Snorlax
Wailmer now evolves into Gulpin
Numel now evolves into Hoothoot
Spoink now evolves into Smeargle
Trapinch now evolves into Golem
Vibrava now evolves into Blastoise
Cacnea now evolves into Mudkip
Swablu now evolves into Shedinja
Barboach now evolves into Spearow
Corphish now evolves into Wailord
Baltoy now evolves into Claydol
Lileep now evolves into Volbeat
Anorith now evolves into Zangoose
Feebas now evolves into Gorebyss
Shuppet now evolves into Snubbull
Duskull now evolves into Misdreavus
Wynaut now evolves into Beautifly
Snorunt now evolves into Kingler
Spheal now evolves into Quilava
Sealeo now evolves into Venusaur
Clamperl now evolves into Altaria and Zangoose
Bagon now evolves into Miltank
